2026-06-15 23:13:19,915 | ERROR | [system] | Critical Database Infrastructure Fault during init: could not translate host name "db" to address: Name or service not known
2026-07-01 12:45:40,934 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:45:43,185 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:45:46,013 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:45:48,288 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:45:51,095 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:45:53,380 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:45:56,189 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:45:58,488 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:01,289 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:03,584 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:06,377 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:08,667 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:11,460 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:13,757 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:16,544 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:18,857 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:21,623 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:23,943 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:26,714 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:29,025 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:31,809 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:34,154 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:36,895 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:39,243 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:42,008 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:44,329 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:47,096 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:49,427 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:52,182 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:54,542 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:57,260 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:46:59,645 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:02,352 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:04,733 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:07,431 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:09,822 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:12,515 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:14,913 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:17,604 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:19,998 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:22,709 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:25,084 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:27,799 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:30,180 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:32,886 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:35,261 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:37,964 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:40,356 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:43,047 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:45,432 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:48,132 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:50,523 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:53,217 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:55,615 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:47:58,316 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:48:00,700 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:48:03,394 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
2026-07-01 12:48:05,787 | ERROR | [system] | Failed to persist Agent metrics: name 'check_alerts' is not defined
